date,Temp_Out,Hum_Out,Dew_Pt,Wind_Speed,Hi_Speed,Bar,Rain,Rain_Rate
2022-07-28 13:30:00,25.80,73,20.60,1.80,2.20,1012.00,0.00,0.00
2022-07-28 13:40:00,26.10,72,20.70,2.20,3.10,1011.80,0.00,0.00
2022-07-28 13:50:00,26.30,70,20.40,2.70,4.50,1011.60,0.00,0.00
2022-07-28 14:00:00,26.90,65,19.80,2.20,3.10,1011.50,0.00,0.00
2022-07-28 14:10:00,27.30,61,19.10,2.20,2.70,1011.20,0.00,0.00
2022-07-28 14:20:00,27.60,61,19.40,2.20,2.70,1011.30,0.00,0.00
2022-07-28 14:30:00,27.70,61,19.50,1.80,2.70,1011.30,0.00,0.00
2022-07-28 14:40:00,27.70,59,19.00,2.20,2.70,1011.10,0.00,0.00
2022-07-28 14:50:00,27.90,58,18.90,2.20,2.70,1011.00,0.00,0.00
2022-07-28 15:00:00,28.30,57,18.90,1.80,3.10,1010.90,0.00,0.00
2022-07-28 15:10:00,28.20,58,19.20,1.80,2.20,1010.90,0.00,0.00
2022-07-28 15:20:00,28.20,59,19.40,1.80,2.70,1010.90,0.00,0.00
2022-07-28 15:30:00,28.00,61,19.80,1.80,3.10,1010.80,0.00,0.00
2022-07-28 15:40:00,28.30,56,18.70,1.80,2.70,1010.80,0.00,0.00
2022-07-28 15:50:00,28.70,52,17.90,1.30,2.20,1010.70,0.00,0.00
2022-07-28 16:00:00,28.80,53,18.30,1.30,2.20,1010.70,0.00,0.00
2022-07-28 16:10:00,28.90,50,17.50,1.30,1.30,1010.70,0.00,0.00
2022-07-28 16:20:00,28.70,53,18.20,1.30,1.80,1010.70,0.00,0.00
2022-07-28 16:30:00,29.00,53,18.50,1.30,1.80,1010.60,0.00,0.00
2022-07-28 16:40:00,28.70,55,18.80,0.90,1.30,1010.60,0.00,0.00
2022-07-28 16:50:00,28.60,53,18.00,0.90,1.80,1010.50,0.00,0.00
2022-07-28 17:00:00,28.50,56,18.90,0.40,1.30,1010.50,0.00,0.00
2022-07-28 17:10:00,28.30,53,17.80,0.90,1.30,1010.60,0.00,0.00
2022-07-28 17:20:00,27.90,52,17.20,0.90,1.80,1010.50,0.00,0.00
2022-07-28 17:30:00,27.20,58,18.20,0.00,0.90,1010.40,0.00,0.00
2022-07-28 17:40:00,27.10,55,17.30,0.00,0.90,1010.30,0.00,0.00
2022-07-28 17:50:00,27.10,55,17.20,0.00,0.40,1010.40,0.00,0.00
2022-07-28 18:00:00,26.90,55,17.10,0.00,0.40,1010.30,0.00,0.00
2022-07-28 18:10:00,27.10,56,17.50,0.40,1.80,1010.30,0.00,0.00
2022-07-28 18:20:00,26.60,61,18.50,0.00,0.40,1010.40,0.00,0.00
2022-07-28 18:30:00,26.00,62,18.20,0.00,0.40,1010.40,0.00,0.00
2022-07-28 18:40:00,26.20,61,18.10,0.00,0.40,1010.30,0.00,0.00
2022-07-28 18:50:00,25.50,64,18.20,0.00,0.40,1010.50,0.00,0.00
2022-07-28 19:00:00,25.40,65,18.30,0.00,0.00,1010.50,0.00,0.00
2022-07-28 19:10:00,25.20,65,18.10,0.00,0.00,1010.40,0.00,0.00
2022-07-28 19:20:00,24.90,66,18.10,0.00,0.00,1010.60,0.00,0.00
2022-07-28 19:30:00,24.80,67,18.30,0.00,0.00,1010.60,0.00,0.00
2022-07-28 19:40:00,25.10,64,17.80,0.00,0.00,1010.60,0.00,0.00
2022-07-28 19:50:00,25.40,61,17.30,0.00,0.00,1010.70,0.00,0.00
2022-07-28 20:00:00,25.50,61,17.40,0.00,0.00,1010.90,0.00,0.00
2022-07-28 20:10:00,25.90,60,17.50,0.40,1.30,1010.80,0.00,0.00
2022-07-28 20:20:00,25.80,62,18.00,0.40,1.30,1010.80,0.00,0.00
2022-07-28 20:30:00,25.60,67,19.00,0.40,0.90,1010.80,0.00,0.00
2022-07-28 20:40:00,25.50,69,19.40,0.90,1.80,1010.80,0.00,0.00
2022-07-28 20:50:00,25.30,70,19.50,0.40,1.30,1010.70,0.00,0.00
2022-07-28 21:00:00,25.00,69,18.90,0.40,1.30,1010.70,0.00,0.00
2022-07-28 21:10:00,24.90,72,19.50,0.00,0.90,1010.90,0.00,0.00
2022-07-28 21:20:00,24.80,73,19.70,0.40,0.90,1011.10,0.00,0.00
2022-07-28 21:30:00,24.70,71,19.10,0.00,0.90,1011.10,0.00,0.00
2022-07-28 21:40:00,24.60,67,18.10,0.40,1.30,1011.30,0.00,0.00
2022-07-28 21:50:00,24.60,66,17.80,0.40,0.90,1011.40,0.00,0.00
2022-07-28 22:00:00,24.80,65,17.80,0.40,0.90,1011.60,0.00,0.00
2022-07-28 22:10:00,24.70,65,17.70,0.40,1.30,1011.60,0.00,0.00
2022-07-28 22:20:00,24.60,66,17.80,0.40,0.90,1011.60,0.00,0.00
2022-07-28 22:30:00,24.60,65,17.60,0.40,1.80,1011.60,0.00,0.00
2022-07-28 22:40:00,24.60,65,17.50,0.40,1.30,1011.60,0.00,0.00
2022-07-28 22:50:00,24.50,64,17.20,0.40,0.90,1011.60,0.00,0.00
2022-07-28 23:00:00,24.50,64,17.20,0.00,0.90,1011.60,0.00,0.00
2022-07-28 23:10:00,24.40,64,17.10,0.40,0.90,1011.60,0.00,0.00
2022-07-28 23:20:00,24.30,65,17.30,0.00,0.00,1011.50,0.00,0.00
2022-07-28 23:30:00,24.40,64,17.20,0.40,0.90,1011.40,0.00,0.00
